rowkey,cust_ind,ecif_cust_id,cust_nm,unify_credit_code,found_dt,survival_status,opscope,cert_capt_amt,cert_capt_ccy,org_capt_amt,org_capt_ccy,hold_type,corp_econ_type,four_commis_corp_scale,cert_province,cert_city,cert_district,busin_addr,mec_num,industry_cd,industry_big_cd,industry_mid_cd,industry_sml_cd,oprt_cust_ind,scient_corp_ind,soe_ind,poe_ind,cb_poe_ind,icpe_ind,gov_com_fin_ind,gov_com_chs_ind,gov_com_other_ind,ngo_ind,re_comp_ind,fl_ind,mainten_fund_ind,legal_rep_nm,legal_rep_cust_id,act_ctrl_psn_nm,act_ctrl_psn_cust_id,vol_manager_id,vol_manager_org_id,manu_manager_id,manu_manager_org_id,pyrl_sign_ind,rplymt_tax_sign_ind,itnst_sign_ind,corp_ebnkg_sign_ind,mb_sign_ind,snd_bl_sign_ind,snd_bl_cust_sign_ind,pyrl_sign_dt,corp_ebnkg_sign_dt,mb_sign_dt,snd_bl_sign_dt,agt_cnt_12m,agt_amt_12m,agt_num_12m,agt_vld_ind_12m,corp_ebnkg_trans_y_ind,corp_mb_trans_y_ind,pyst_cust_y_ind,swap_corp_cust_ind,cash_cst_ind,sk_cust_ind,forex_cust_y_ind,open_acct_dt,lvl1_cust_ind,bsc_dep_acct_ind,manu_settle_amt,manu_settle_amt_avg_cnt,zero_dep_cust_ind,genal_cust_ind,ptntl_cst_ind,val_cust_ind,mediun_cust_ind,key_cust_ind,exchg_c_bal,exchg_c_bal_yavg,c_exchg_cny_12m_yaug,exchg_cny_dmd_12m_yaug,crg_cst_ind,project_loan_cust_ind,green_loan_cust_ind,ph_loan_cust_ind,manufacture_indu_loan_cust_ind,bill_fin_cust_ind,supply_core_cust_ind,supply_chain_cust_ind,our_bank_credit_lmt,our_bank_credit_bal,our_bank_usd_lmt,our_bank_avl_lmt,exchg_c_loan_bal,exchg_c_loan_yavg,cny_c_loan_bal,amt_mid_i,eva,corp_report_dt,report_crdt_amt,report_crdt_bal,report_crdt_our_bank_amt,report_crdt_our_bank_bal,abnormity_cust_ind,risk_cust_ind,aml_high_lvl_cust_ind,wire_fraud_risk_ind,veason_cust_ind,sleep_cust_ind,loan_overdue_cust_ind,badloan_cust_ind,hhnw_tech_entp_ind,spldnctgdtin_sme_ind,spldnctgdtin_shpe_ind,st_tp_sme_ind,invt_tp_sme_ind,ctytechinvtdmtentp_ind,mecidyidvchpnentp_ind,latest_fnc_round,latest_round_fnc_amt,latest_round_fnc_cny,latest_round_fnc_inv,ipo_ind,starr_market_ind,chinext_ind,neeq_ind,debt_issu_corp_ind,ues_rplymt_tax_y_ind,SH_SCI_RNG,SCIENT_REVOKE_12M_IND,SCIENT_COUNTERFEIT_3Y_IND,SCIENT_DECLINE_LVL_3Y_IND,NO_SCI_TECH_ACHI_2Y_IND,SCI_TECH_RANK_TAIL_2Y_IND,RESE_DEV_PAT_LOW_2Y_IND,HIGH_VAL_PAT_RET_0_2Y_IND,PAT_LAW_BINVA_3Y_IND,CST_MGRP_ID,CST_MGRP_NM,SETL_ACTV_ACCT_IND,MRAQ_LOAN_CUST_IND,MANU_SETTLE_AMT_MON_NUM,PYRL_MON_NUM_12M,PYRL_AMT_M,CFM_CRG_PCT,NUM_PYRL_AMT_12M_AVG,LATEST_PYRL_DT,UNION_MEC_NUM,UES_RPLYMT_TAX_M_IND,CORP_EBNKG_M_IND,CORP_MB_M_IND,CUST_STATUS,IDYCMRC_CAN_IND,dt
MOCK_TAG_0599,MOCK_CUST_0599,MOCK_ECIF_0599,苏州禾昕供应链和有限公司,913205717000059967,20200402,存续,仓储服务、国内货物运输代理,47500000.00000000,CNY,26600000.00000000,CNY,私人控股,私营有限责任公司,中型,320000,320500,320571,苏州市工业园区星湖街679号8幢120室,148,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,郑清颖,MOCK_PERSON_0599,李昕颖,MOCK_PERSON_0404,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,1,0,0,1,1,0,20260626,,20241009,20241011,,333,2504161.09000000,111,1,1,1,0,0,0,0,0,20241007,1,1,2024414.00000000,3,0,1,0,0,1,0,17575000.93000000,17575000.93000000,17575000.93000000,17575000.93000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,35625000.00000000,17456250.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_09,产业集团09,1,0,12,3,772560.18000000,0.00000000,7520.00327327,20260910,148,0,1,1,正常,0,20260917
MOCK_TAG_0600,MOCK_CUST_0600,MOCK_ECIF_0600,上海禾途商贸和有限公司,913101127000060081,20210815,存续,日用百货、五金及电子产品批发,4700000.00000000,CNY,3901000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路680号1幢101室,67,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,王清颖,MOCK_PERSON_0600,王清颖,MOCK_PERSON_0600,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,1,0,0,1,1,0,20260531,,20250802,20250804,,196,1613325.91000000,49,1,1,1,0,0,0,0,0,20250723,1,1,2293100.00000000,4,0,1,0,0,0,0,3223260.85000000,2577534.91000000,2566162.05000000,2538000.67000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,2632000.00000000,1237040.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,4,393225.09000000,0.00000000,8231.25464286,20260910,67,0,1,1,正常,0,20260917
MOCK_TAG_0601,MOCK_CUST_0601,MOCK_ECIF_0601,上海沐川供应链和有限公司,91310112700006016U,20151021,存续,仓储服务、国内货物运输代理,3800000.00000000,CNY,2812000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路681号2幢102室,43,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,陈清颖,MOCK_PERSON_0601,陈清颖,MOCK_PERSON_0601,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,1,1,0,1,0,0,20260104,20230704,20230701,,,252,2289283.97000000,28,1,1,0,0,1,0,0,0,20230629,1,1,2137122.00000000,4,0,1,0,0,0,0,3172620.53000000,1624316.12000000,1517786.88000000,1254000.21000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1216000.00000000,510720.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2090000.00000000,CNY,嘉禾产业投资02,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,9,266560.47000000,0.00000000,9084.46019841,20260915,43,0,1,0,正常,0,20260917
MOCK_TAG_0602,MOCK_CUST_0602,MOCK_ECIF_0602,上海沐原供应链和有限公司,91310112700006024N,20170208,存续,仓储服务、国内货物运输代理,15100000.00000000,CNY,8607000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310112,上海市闵行区联航路682号3幢103室,485,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,杨清颖,MOCK_PERSON_0602,杨清颖,MOCK_PERSON_0602,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,1,0,0,1,0,0,20260327,,20240914,,,2820,22108802.35000000,470,1,1,0,0,0,0,0,0,20240905,1,1,2215856.00000000,4,0,1,0,0,1,0,9362000.73000000,9505095.32000000,8751097.27000000,8751097.27000000,1,0,0,0,0,0,0,0,12291400.00000000,2477946.24000000,2477946.24000000,9813453.76000000,2477946.24000000,2621040.83000000,2477946.24000000,0.00000000,0.00000000,20260917,14103400.00000000,3619506.24000000,12291400.00000000,2477946.24000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,6,3572000.09000000,0.87152034,7840.00083333,20260910,485,0,1,0,正常,0,20260917
MOCK_TAG_0603,MOCK_CUST_0603,MOCK_ECIF_0603,杭州沐辰供应链和有限公司,913301087000060321,20200627,存续,仓储服务、国内货物运输代理,5000000.00000000,CNY,2100000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路683号4幢104室,57,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,黄清颖,MOCK_PERSON_0603,黄清颖,MOCK_PERSON_0603,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,1,1,0,1,1,0,20250925,20230124,20230121,20230123,,636,5499287.44000000,53,1,1,1,0,0,0,0,0,20230117,1,1,1444272.00000000,4,0,1,0,0,0,0,1600000.85000000,1600000.85000000,1600000.85000000,1600000.85000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1250000.00000000,450000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,12,457920.50000000,0.00000000,8646.67836478,20260915,57,0,1,1,正常,0,20260917
MOCK_TAG_0604,MOCK_CUST_0604,MOCK_ECIF_0604,上海沐宁食品和有限公司,913101147000060409,20051122,存续,食品加工、预包装食品销售,1600000.00000000,CNY,608000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路684号5幢105室,85,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,徐清颖,MOCK_PERSON_0604,徐清颖,MOCK_PERSON_0604,MOCK_ORG_SH_JD_05,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_05,MOCK_ORG_SH_JD,1,0,0,1,0,0,20260515,,20220609,,,300,1940253.00000000,75,1,1,0,0,0,0,0,0,20220607,1,1,2395378.00000000,5,0,1,0,0,0,0,416000.31000000,450320.90000000,395616.43000000,395616.43000000,1,0,0,0,0,0,0,0,307200.00000000,155842.56000000,155842.56000000,151357.44000000,155842.56000000,190163.15000000,155842.56000000,0.00000000,0.00000000,20260917,739200.00000000,307042.56000000,307200.00000000,155842.56000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,4,0.00000000,0.41558442,6467.51000000,20260825,85,0,1,0,正常,0,20260917
MOCK_TAG_0605,MOCK_CUST_0605,MOCK_ECIF_0605,苏州沐知信息科技和有限公司,91320571700006059G,20100220,存续,软件开发、信息系统集成及技术咨询,1800000.00000000,CNY,1692000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街685号6幢106室,90,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,徐和博,MOCK_PERSON_0316,朱清博,MOCK_PERSON_0285,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,0,1,0,1,0,0,,20250415,20250412,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20250402,1,1,1784776.00000000,4,0,1,0,0,0,0,1751400.58000000,711415.62000000,687994.75000000,630000.21000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1440000.00000000,820800.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,MOCK_GROUP_05,产业集团05,1,0,12,0,0.00000000,0.00000000,0.00000000,,90,0,1,0,正常,0,20260917
MOCK_TAG_0606,MOCK_CUST_0606,MOCK_ECIF_0606,苏州沐禾食品和有限公司,91320571700006067B,20140131,存续,食品加工、预包装食品销售,1300000.00000000,CNY,585000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街686号7幢107室,65,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,胡清颖,MOCK_PERSON_0606,胡清颖,MOCK_PERSON_0606,MOCK_ORG_JS_SZ_07,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_07,MOCK_ORG_JS_SZ,0,0,0,1,1,0,,,20241125,20241127,,0,0.00000000,0,0,1,1,0,0,0,0,0,20241118,1,1,2211478.00000000,4,0,1,0,0,0,0,663000.50000000,654517.23000000,571085.13000000,571085.13000000,1,0,0,0,0,0,0,0,1393600.00000000,298509.12000000,298509.12000000,1095090.88000000,298509.12000000,290025.85000000,298509.12000000,0.00000000,0.00000000,20260917,1653600.00000000,373909.12000000,1393600.00000000,298509.12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,533000.00000000,CNY,嘉禾产业投资07,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.84276730,0.00000000,,65,0,1,1,正常,0,20260917
MOCK_TAG_0607,MOCK_CUST_0607,MOCK_ECIF_0607,上海沐润医疗科技和有限公司,91310112700006075Y,20070625,存续,医疗器械研发、技术咨询及销售,1300000.00000000,CNY,975000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路687号8幢108室,83,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,林清颖,MOCK_PERSON_0607,林清颖,MOCK_PERSON_0607,MOCK_ORG_SH_MH_08,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_08,MOCK_ORG_SH_MH,1,0,0,1,0,0,20251011,,20250222,,,583,6803615.49000000,53,1,1,0,0,0,0,0,0,20250217,1,1,2070646.00000000,4,0,1,0,0,0,0,234000.11000000,1109417.76000000,790270.19000000,790270.19000000,1,0,0,0,0,0,0,0,1976000.00000000,1062297.60000000,1062297.60000000,913702.40000000,1062297.60000000,1112603.52000000,1062297.60000000,0.00000000,0.00000000,20260917,2314000.00000000,1281997.60000000,1976000.00000000,1062297.60000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,B,949000.00000000,CNY,嘉禾产业投资08,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.85393258,11670.00941681,20260820,83,0,1,0,正常,0,20260917
MOCK_TAG_0608,MOCK_CUST_0608,MOCK_ECIF_0608,上海沐森医疗科技和有限公司,913101157000060835,20110421,存续,医疗器械研发、技术咨询及销售,1500000.00000000,CNY,720000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路688号1幢109室,30,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,何清颖,MOCK_PERSON_0608,何清颖,MOCK_PERSON_0608,MOCK_ORG_SH_PD_01,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_01,MOCK_ORG_SH_PD,0,1,0,1,0,0,,20241208,20241205,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20241203,1,1,2400298.00000000,4,0,1,0,0,0,0,641250.96000000,254362.88000000,245916.12000000,225000.34000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1050000.00000000,525000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,1170000.00000000,CNY,嘉禾产业投资09,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,30,0,1,0,正常,0,20260917
MOCK_TAG_0609,MOCK_CUST_0609,MOCK_ECIF_0609,上海沐远信息科技和有限公司,91310112700006091L,20210705,存续,软件开发、信息系统集成及技术咨询,1800000.00000000,CNY,1188000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路689号2幢110室,62,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,赵正颖,MOCK_PERSON_0609,胡思颖,MOCK_PERSON_0366,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,0,1,0,1,1,0,,20250819,20250816,20250818,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250806,1,1,2641032.00000000,5,0,1,0,0,0,0,1044000.32000000,1044000.32000000,1044000.32000000,1044000.32000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1134000.00000000,147420.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_53,产业集团53,1,0,12,0,0.00000000,0.00000000,0.00000000,,62,0,1,1,正常,0,20260917
MOCK_TAG_0610,MOCK_CUST_0610,MOCK_ECIF_0610,上海沐衡供应链和有限公司,91310112700006104A,20100625,存续,仓储服务、国内货物运输代理,1300000.00000000,CNY,442000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路690号3幢111室,90,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,钱正颖,MOCK_PERSON_0610,王启博,MOCK_PERSON_0232,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,0,0,0,1,1,0,,,20250408,20250410,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250407,1,1,2212100.00000000,4,0,1,0,0,0,0,39000.78000000,39000.78000000,39000.78000000,39000.78000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,715000.00000000,271700.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_11,产业集团11,1,0,12,0,0.00000000,0.00000000,0.00000000,,90,0,1,1,正常,0,20260917
MOCK_TAG_0611,MOCK_CUST_0611,MOCK_ECIF_0611,苏州沐昕供应链和有限公司,91320571700006112C,20070702,存续,仓储服务、国内货物运输代理,300000.00000000,CNY,249000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街691号4幢112室,51,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,孙正颖,MOCK_PERSON_0611,孙正颖,MOCK_PERSON_0611,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,1,1,0,1,0,0,20251001,20230830,20230827,,,396,3453127.51000000,36,1,1,0,0,1,0,0,0,20230819,1,1,1694636.00000000,4,0,1,0,0,0,0,443610.92000000,183987.84000000,176799.65000000,159000.33000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,132000.00000000,46200.00000000,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.00000000,8720.01896465,20260820,51,0,1,0,正常,0,20260917
MOCK_TAG_0612,MOCK_CUST_0612,MOCK_ECIF_0612,苏州沐途医疗科技和有限公司,913205717000061207,20150416,存续,医疗器械研发、技术咨询及销售,2600000.00000000,CNY,988000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街692号5幢113室,53,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,李正颖,MOCK_PERSON_0612,吴承颖,MOCK_PERSON_0534,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,1,0,0,1,1,0,20251102,,20220902,20220904,,460,5464805.66000000,46,1,1,1,0,0,0,0,0,20220824,1,1,2689314.00000000,5,0,1,0,0,0,0,4174300.42000000,2086110.21000000,1972160.75000000,1690000.17000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1170000.00000000,351000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,B,1846000.00000000,CNY,嘉禾产业投资01,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_07,产业集团07,1,0,12,10,0.00000000,0.00000000,11880.01230435,20260820,53,0,1,1,正常,0,20260917
MOCK_TAG_0613,MOCK_CUST_0613,MOCK_ECIF_0613,上海岚川供应链和有限公司,913101157000061398,20070630,存续,仓储服务、国内货物运输代理,3100000.00000000,CNY,1767000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路693号6幢114室,18,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,周正颖,MOCK_PERSON_0613,周正颖,MOCK_PERSON_0613,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,1,0,0,1,0,0,20260323,,20221120,,,102,851364.19000000,17,1,1,0,0,0,0,0,0,20221114,1,1,1990712.00000000,3,0,1,0,0,0,0,3046680.81000000,2062143.20000000,2030745.99000000,1953000.52000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,992000.00000000,277760.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,6,152320.81000000,0.00000000,8346.70774510,20260905,18,0,1,0,正常,0,20260917
MOCK_TAG_0614,MOCK_CUST_0614,MOCK_ECIF_0614,上海岚原供应链和有限公司,91310112700006147P,20191005,存续,仓储服务、国内货物运输代理,1100000.00000000,CNY,440000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路694号7幢115室,46,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,吴正颖,MOCK_PERSON_0614,吴正颖,MOCK_PERSON_0614,MOCK_ORG_SH_MH_07,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_07,MOCK_ORG_SH_MH,0,1,0,1,0,0,,20230901,20230829,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20230822,1,1,2136820.00000000,4,0,1,0,0,0,0,590040.70000000,420628.65000000,413543.83000000,396000.47000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,418000.00000000,146300.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,46,0,1,0,正常,0,20260917
MOCK_TAG_0615,MOCK_CUST_0615,MOCK_ECIF_0615,上海岚辰食品和有限公司,91310115700006155X,20120101,存续,食品加工、预包装食品销售,32000000.00000000,CNY,17920000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310115,上海市浦东新区金海路695号8幢116室,287,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,郑正颖,MOCK_PERSON_0615,郑正颖,MOCK_PERSON_0615,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,1,0,0,1,0,0,20251130,,20240918,,,2610,19246796.42000000,261,1,1,0,0,0,0,0,0,20240911,1,1,1818138.00000000,4,0,1,0,0,1,0,20480000.29000000,31226831.06000000,28135277.00000000,28135277.00000000,1,0,0,0,0,0,0,0,49280000.00000000,0.00000000,0.00000000,49280000.00000000,0.00000000,10746830.77000000,0.00000000,0.00000000,0.00000000,20260917,55360000.00000000,608000.00000000,49280000.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,10,1917045.34000000,0.89017341,7374.25150192,20260910,287,0,1,0,正常,0,20260917
MOCK_TAG_0616,MOCK_CUST_0616,MOCK_ECIF_0616,宁波岚宁医疗科技和有限公司,91330212700006163T,20090122,存续,医疗器械研发、技术咨询及销售,1400000.00000000,CNY,1078000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路696号1幢117室,25,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,王正颖,MOCK_PERSON_0616,王正颖,MOCK_PERSON_0616,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,1,1,0,1,0,0,20251102,20241206,20241203,,,198,2391846.85000000,18,1,1,0,0,0,0,0,0,20241202,1,1,2243360.00000000,4,0,1,0,0,0,0,1894201.11000000,807227.01000000,796518.00000000,770000.45000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,476000.00000000,304640.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,11,215820.34000000,0.00000000,12080.03459596,20260915,25,0,1,0,正常,0,20260917
MOCK_TAG_0617,MOCK_CUST_0617,MOCK_ECIF_0617,上海岚知信息科技和有限公司,91310115700006171K,20081231,存续,软件开发、信息系统集成及技术咨询,16800000.00000000,CNY,7056000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310115,上海市浦东新区金海路697号2幢118室,131,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,陈正颖,MOCK_PERSON_0617,陈正颖,MOCK_PERSON_0617,MOCK_ORG_SH_PD_02,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_02,MOCK_ORG_SH_PD,0,0,0,1,0,0,,,20231030,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20231029,1,1,1620266.00000000,4,0,1,0,0,1,0,5460000.70000000,5649737.19000000,4314056.46000000,4113837.25000000,1,0,0,0,0,0,0,0,13440000.00000000,3193344.00000000,3193344.00000000,10246656.00000000,3193344.00000000,4362003.69000000,3193344.00000000,0.00000000,0.00000000,20260917,22848000.00000000,7803264.00000000,13440000.00000000,3193344.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.58823529,0.00000000,,131,0,1,0,正常,0,20260917
